__run_id,cpu_governor,load_type,load_level,experimental_condition,total_application_energy,total_machine_energy,DRAM_ENERGY (J),PACKAGE_ENERGY (J),media_service_energy_joules,home_timeline_service_energy_joules,compose_post_service_energy_joules,throughput,latency_p50,latency_p90,latency_p95,latency_p99,run_time,cpu_usage_mean,cpu_freq_mean,memory_utilization,USED_MEMORY,TOTAL_MEMORY
run_35_repetition_12,ondemand,compose_post,high,ondemand_compose_post_high,186.98000000000002,7704.256835937529,2359.009521484404,5345.247314453125,7.48,54.16,125.34,0.00154296413492006,490,1200,1600,2400,120.74354147911072,36.523660916419445,1383.75,0.15853333179442317,64099199636.099174,404326326272
run_22_repetition_11,userspace,home_timeline,medium,userspace_home_timeline_medium,42.12,4208.2117919921875,1113.5797729492188,3094.6320190429688,0,42.12,0,0.01389632536384869,69,87,100,130,121.5361430644989,9.242637268511855,922.09375,0.1586849709246048,64160511328.52459,404326326272
run_15_repetition_8,powersave,compose_post,low,powersave_compose_post_low,405.15,5508.094787597656,1831.6078491210935,3676.4869384765625,12.17,108.58,284.4,0.00297875629120585,330,400,420,430,121.36583876609802,57.05437085294159,799.90625,0.1586016536824342,64126823974.08264,404326326272
run_51_repetition_9,schedutil,compose_post,low,schedutil_compose_post_low,283.89,7135.430419921875,1962.0089111328125,5173.4215087890625,9.12,68.41,206.36,0.00752634504203241,130,150,160,160,120.58640336990356,31.23766655140856,1513.34375,0.15871395277662625,64172229454.28099,404326326272
run_43_repetition_2,conservative,compose_post,medium,conservative_compose_post_medium,215.90000000000003,7026.991333007798,1840.8365478515625,5186.154785156235,8.94,63.85,143.11,0.00275304552941238,360,500,510,620,120.80131101608276,37.86087231210254,915.40625,0.15876833862403583,64194219084.16529,404326326272
run_50_repetition_1,schedutil,home_timeline,high,schedutil_home_timeline_high,35.56,3720.1190185547016,726.1116943359666,2994.007324218735,0,35.56,0,0.01221210070247532,74,94,130,170,121.1590404510498,10.428894533348256,1668.5,0.1588900733769081,64243439649.57377,404326326272
run_25_repetition_10,userspace,compose_post,medium,userspace_compose_post_medium,419.07,7305.604675292998,2401.268737792998,4904.3359375,6.5,91.69,320.88,0.00238719017551391,420,610,670,730,121.36710476875304,51.07736236757544,1177.21875,0.15885016873030913,64227305150.41322,404326326272
run_19_repetition_2,userspace,media,medium,userspace_media_medium,251.07,6667.400024414092,2244.035339355498,4423.364685058594,7.36,72,171.71,0.00664636057237527,140,220,250,290,121.60173535346983,34.94674685756202,1093.6875,0.15954071800259628,64506512400.78689,404326326272
run_50_repetition_12,schedutil,home_timeline,high,schedutil_home_timeline_high,34.980000000000004,3494.3272705078707,608.6464843750582,2885.6807861328125,0,34.96,0.02,0.01236730874088578,73,92,130,170,121.22181510925292,10.130510923803827,1661.4375,0.16040139378443866,64854506277.77049,404326326272
run_49_repetition_4,schedutil,home_timeline,medium,schedutil_home_timeline_medium,34.82,3217.314208984346,512.8902587890625,2704.4239501952834,0,34.82,0,0.01396386161265728,69,87,100,130,120.75590014457704,8.494359731951281,1676.71875,0.16042350664829494,64863447090.77686,404326326272
run_21_repetition_9,userspace,home_timeline,low,userspace_home_timeline_low,26.12,5090.448669433594,1515.8310546875,3574.6176147460938,0,26.12,0,0.07316105472421067,14,17,17,18,121.28588914871216,4.706407218911976,1280.96875,0.16036954810990914,64841630233.18033,404326326272
run_21_repetition_12,userspace,home_timeline,low,userspace_home_timeline_low,24.69,5106.132934570283,1542.3753662109084,3563.757568359375,0,24.69,0,0.07438801886826411,13,16,17,18,121.30512022972108,4.923339240099035,1268.96875,0.1603575531043801,64836780336.661156,404326326272
run_14_repetition_8,powersave,home_timeline,high,powersave_home_timeline_high,35.29,3430.744567871123,656.0281372070604,2774.7164306640625,0,35.29,0,0.00932709042816732,71,90,130,200,121.92252922058104,20.146056861463997,799.8125,0.16049856579318153,64893795479.08197,404326326272
run_47_repetition_14,schedutil,media,high,schedutil_media_high,165.49,6661.15380859375,2053.7155151367188,4607.438293457031,5.24,46.42,113.83,0.00525052296819413,160,260,300,790,121.58223748207092,23.564633885001555,1721.78125,0.16046693269163298,64881005383.34426,404326326272
run_36_repetition_12,conservative,media,low,conservative_media_low,196.71,6818.941711425694,2062.1329345702543,4756.80877685544,5.76,54.21,136.74,0.07210215512201182,13,20,22,26,120.761864900589,28.087328203484294,1049.9375,0.16116146694557512,65161823866.71075,404326326272
run_11_repetition_11,powersave,media,high,powersave_media_high,337.95000000000005,5162.94940185544,1668.5753784179396,3494.3740234375,9.96,83.09,244.9,0.00342962255894385,150,270,300,7100,122.37925624847412,54.7388029919296,799.71875,0.16187046838434588,65448491813.77049,404326326272
run_24_repetition_10,userspace,compose_post,low,userspace_compose_post_low,368.69000000000005,5497.285766601533,1808.7579345703125,3688.527832031221,11.61,87.04,270.04,0.00283962530513935,360,430,430,430,121.35213994979858,55.69340201019317,799.625,0.1625479612849704,65722420029.35537,404326326272
run_19_repetition_5,userspace,media,medium,userspace_media_medium,385.52,5210.082458496094,1706.70849609375,3503.373962402344,10.73,71.35,303.44,0.00720313111879437,130,210,230,300,121.66157484054564,51.769131094705884,799.75,0.1629037998440366,65866294926.68852,404326326272
run_40_repetition_10,conservative,home_timeline,medium,conservative_home_timeline_medium,33.89,3232.2962646484084,507.888916015625,2724.4073486327834,0,33.89,0,0.01397177312599976,69,87,110,130,120.9743480682373,8.468880336273642,1033.25,0.1634844206047773,66101055185.83607,404326326272
run_43_repetition_3,conservative,compose_post,medium,conservative_compose_post_medium,256.76,7045.782287597656,1823.9118041992188,5221.8704833984375,9.08,50.01,197.67,0.00266341425868073,380,490,510,600,120.71802282333374,37.99627828082331,973.34375,0.16339667247865464,66065576308.36364,404326326272
run_40_repetition_0,conservative,home_timeline,medium,conservative_home_timeline_medium,25.02,3455.9649658203416,618.8936767578416,2837.0712890625,0,25.02,0,0.01395433630122656,69,87,110,130,120.95560312271118,8.839643014747589,974.96875,0.16354055108165583,66123750215.34426,404326326272
run_2_repetition_4,performance,media,high,performance_media_high,203.23000000000002,6740.450866699219,2034.5929565429688,4705.85791015625,6.09,51.2,145.94,0.00529191882108525,160,250,290,780,121.61289525032043,22.10967750432061,2792.53125,0.164000231434183,66309611083.540985,404326326272
run_33_repetition_13,ondemand,compose_post,low,ondemand_compose_post_low,328.9,6717.075805664004,1708.6995849609375,5008.376220703067,7.89,87.51,233.5,0.00632172805068831,150,180,210,210,120.6250364780426,33.18954520133778,1186.375,0.16456576056598343,66538269399.80165,404326326272
run_42_repetition_14,conservative,compose_post,low,conservative_compose_post_low,242.96999999999997,7188.705627441406,2002.2801513671875,5186.425476074219,8.36,66.88,167.73,0.00628950357087311,160,210,210,220,120.6959457397461,34.944142417397266,970.71875,0.16470087958653748,66592901576.99174,404326326272
run_8_repetition_0,performance,compose_post,high,performance_compose_post_high,208.01999999999998,7866.608093261719,2322.7115478515625,5543.896545410156,8,49.14,150.88,0.00140197615686952,470,1600,2000,2900,120.6733853816986,31.766559842265842,2721.40625,0.16463459969203983,66566102870.743805,404326326272
run_51_repetition_5,schedutil,compose_post,low,schedutil_compose_post_low,218.89,7132.939208984377,1934.3901977539065,5198.549011230471,9.21,50.71,158.97,0.00738897377545852,140,150,170,170,120.57944226264954,30.52724185804567,1720.625,0.16473907390727544,66608344546.380165,404326326272
run_49_repetition_9,schedutil,home_timeline,medium,schedutil_home_timeline_medium,27.93,3453.6551513671875,641.77276611328125,2811.8823852539062,0,27.93,0,0.01389365348860113,70,88,110,140,120.80556297302246,8.631096030608557,1698.71875,0.16492677396777006,66684236622.28099,404326326272
run_10_repetition_5,powersave,media,medium,powersave_media_medium,302.79999999999995,5008.801025390654,1562.5237426758104,3446.277282714844,11.66,79.25,211.89,0.00692553975903617,130,210,240,310,121.5512309074402,49.81254078594387,799.59375,0.16508926714531816,66749936891.80328,404326326272
run_4_repetition_2,performance,home_timeline,medium,performance_home_timeline_medium,12.49,4554.01934814456,1130.7293090820604,3423.2900390625,0,12.49,0,0.01389074036403142,70,88,110,140,120.70443534851074,4.219053460793062,2899.375,0.1659410001638449,67094314974.14876,404326326272
run_17_repetition_12,powersave,compose_post,high,powersave_compose_post_high,414.96999999999997,5247.707153320342,1630.6835327148729,3617.0236206054688,11.57,97.32,306.08,1.5170998219574e-4,7200,9800,10000,10000,121.55378007888794,62.359543484452416,799.6875,0.1658849939930247,67071670204.85246,404326326272
run_51_repetition_14,schedutil,compose_post,low,schedutil_compose_post_low,255.66,7208.1605224609375,1986.7532958984375,5221.4072265625,8.23,47.61,199.82,0.00717435799122009,140,160,200,210,120.60084342956544,30.497119840465416,1641.40625,0.16598235936522218,67111037588.099174,404326326272
run_28_repetition_2,ondemand,media,medium,ondemand_media_medium,197.43,6518.196777343721,2092.6768798827834,4425.5198974609375,5.94,54.74,136.75,0.00633709859065587,140,220,260,290,120.86517095565796,24.05352479391847,1217.5625,0.166202216344395,67199931552.79339,404326326272
run_28_repetition_3,ondemand,media,medium,ondemand_media_medium,206.2,6517.042541503935,2087.802978515654,4429.239562988281,5.66,55.92,144.62,0.006293422607562,150,220,260,290,120.90713238716124,24.103257059681518,1085.875,0.1669098832199884,67486059900.82645,404326326272
run_36_repetition_9,conservative,media,low,conservative_media_low,207.09,6661.205017089844,1990.219970703125,4670.985046386719,7.15,54.82,145.12,0.07304889363536811,13,19,21,26,120.73299527168274,29.19877345401271,959.28125,0.16736774714339295,67671186338.90909,404326326272
run_4_repetition_9,performance,home_timeline,medium,performance_home_timeline_medium,10.69,4785.729484765645,1252.9574510742386,3532.7720336914062,0,10.69,0,0.01357101024830633,71,90,110,140,120.78414392471312,4.315318044967765,2808.9375,0.16776476217177583,67831709966.80991,404326326272
run_28_repetition_14,ondemand,media,medium,ondemand_media_medium,222.08,6474.476623535142,2077.702087402344,4396.774536132798,6.42,56.35,159.31,0.00618072803056958,150,220,260,290,120.90980315208436,23.46538255825516,1106.9375,0.16783384267000517,67859641030.87603,404326326272
run_34_repetition_14,ondemand,compose_post,medium,ondemand_compose_post_medium,243.01,7769.275695800781,2383.817138671875,5385.458557128906,8.37,52.44,182.2,0.00285413839597336,370,470,490,550,120.64510083198547,35.35524598964729,1152.75,0.16821907424881663,68015400299.900826,404326326272
run_45_repetition_7,schedutil,media,low,schedutil_media_low,170.12,7828.653564453125,2436.710021972656,5391.943542480469,6.97,63.48,99.67,0.06628671568887588,15,21,23,26,120.56541061401369,21.078472048013417,1652.90625,0.16848522955873652,68123013898.578514,404326326272
run_9_repetition_6,powersave,media,low,powersave_media_low,374.14,5526.647155761748,1865.133728027344,3661.513427734404,9.18,78.15,286.81,0.0884675777567406,10,16,17,23,121.36156177520752,46.73069999628692,799.71875,0.16896790156840308,68318170899.04132,404326326272
run_7_repetition_10,performance,compose_post,medium,performance_compose_post_medium,344.88,7987.407470703125,2383.8343505859375,5603.5731201171875,9.14,48.56,287.18,0.00291893487892225,330,470,490,550,120.55998539924622,32.3041097904009,2956.15625,0.16931581958792638,68458843313.71901,404326326272
run_41_repetition_2,conservative,home_timeline,high,conservative_home_timeline_high,35.52,3540.8047485351562,643.42138671875,2897.3833618164062,0,35.52,0,0.01216361294145509,74,93,130,180,121.31647825241087,10.499581172970718,1110.40625,0.16947165303775868,68521850880,404326326272
run_28_repetition_4,ondemand,media,medium,ondemand_media_medium,174.55,6440.4857177734375,2061.957946777344,4378.527770996094,7.39,50.54,116.62,0.00610733671895375,150,230,270,300,120.88420748710632,22.956129653764165,1131.9375,0.1693813108995252,68485323175.140495,404326326272
run_35_repetition_7,ondemand,compose_post,high,ondemand_compose_post_high,314.7,7738.854248046871,2364.241882324215,5374.612365722656,7.6,74.71,232.39,0.0014614063843597,480,1500,1900,2700,120.7268660068512,36.2208078984202,1164.84375,0.16964304708096548,68591150003.83471,404326326272
run_13_repetition_5,powersave,home_timeline,medium,powersave_home_timeline_medium,39.08,3359.4456176757812,604.3614501953125,2755.0841674804688,0,39.08,0,0.01379830815154779,69,87,100,130,121.55261254310608,12.251390359120169,799.875,0.16983985260792675,68670723659.540985,404326326272
run_21_repetition_11,userspace,home_timeline,low,userspace_home_timeline_low,38.61,3266.1726684570312,509.4006958007813,2756.77197265625,0,38.61,0,0.07377204097198323,13,17,17,18,121.35258674621582,7.742333241884619,799.59375,0.16979075864601975,68650873678.28099,404326326272
run_31_repetition_7,ondemand,home_timeline,medium,ondemand_home_timeline_medium,18.25,3378.703552246097,560.6292724609411,2818.074279785156,0,18.25,0,0.01400495947996633,69,87,100,130,120.87497138977052,6.080378788900522,1108.09375,0.16984524604890827,68672904369.71901,404326326272
run_13_repetition_7,powersave,home_timeline,medium,powersave_home_timeline_medium,38.83,3196.713195800756,530.6765747070349,2666.036621093721,0,38.83,0,0.01383834242359935,69,87,100,130,121.56871509552002,11.515791942777694,799.65625,0.16973330023514446,68627641730.09836,404326326272
run_23_repetition_10,userspace,home_timeline,high,userspace_home_timeline_high,37.7,3504.2218627929396,704.3475341796875,2799.874328613252,0,37.7,0,0.00874411542487554,73,93,130,200,122.00294542312622,20.745777023681367,799.84375,0.1697671923397974,68641345200.2623,404326326272
run_22_repetition_12,userspace,home_timeline,medium,userspace_home_timeline_medium,33.42,3223.0261230468714,547.9989624023401,2675.0271606445312,0,33.42,0,0.01370740813563238,70,88,110,130,121.5827021598816,11.723179742480154,799.65625,0.1698918551001948,68691749636.19672,404326326272
run_2_repetition_14,performance,media,high,performance_media_high,189.44,6531.666137695371,1966.9918212890625,4564.674316406308,3.4,40.06,145.98,0.00500621910487461,160,270,310,820,121.68398022651672,21.744021064311756,2569.3125,0.1700532204955916,68756993913.70493,404326326272
run_34_repetition_9,ondemand,compose_post,medium,ondemand_compose_post_medium,221.41,7800.129272460908,2399.0762939453125,5401.052978515596,6.7,66.49,148.22,0.00270009409073491,370,500,520,610,120.66817235946657,36.05107358255046,1128.09375,0.17051710327376132,68944553933.22314,404326326272
run_2_repetition_11,performance,media,high,performance_media_high,140.02,6766.7939453125,2071.41650390625,4695.37744140625,5.74,35.77,98.51,0.00526270506261804,160,250,300,780,121.54655027389526,22.554713622834836,2740.15625,0.17078122723803185,69051346205.37704,404326326272
run_32_repetition_9,ondemand,home_timeline,high,ondemand_home_timeline_high,22.88,3595.6563110351635,623.0288085937573,2972.6275024414062,0,22.88,0,0.0125507912368882,72,91,130,170,121.14797687530518,8.626510504663722,1073.1875,0.171272045214382,69249796834.62296,404326326272
run_45_repetition_13,schedutil,media,low,schedutil_media_low,190.56,7923.091613769502,2478.3284301757812,5444.763183593721,5.34,49.77,135.45,0.06777543663424938,14,21,22,27,120.56791591644289,21.99223307778766,1615.25,0.17146818674380673,69329102018.64462,404326326272
